abundance_controls,secondary_structure_fraction_sheet,zeta_potential,nsp_secondary_structure_coil,fraction_exposed_exposed_k,frac_aa_a
-10.65090217801253,0.3045387994143485,39.0,0.518,0.07727272727272727,0.09077598828696926
-11.473305514975355,0.2478813559322034,12.0,0.508,0.1337579617834395,0.07838983050847458
-8.94877601654008,0.2685714285714286,29.0,0.503,0.07936507936507936,0.05857142857142857
-7.214644317106831,0.34375,-42.0,0.708,0.08333333333333333,0.1145833333333333
2.933527905901395,0.2428977272727272,12.0,0.501,0.1501416430594901,0.08522727272727272
-10.65090217801253,0.3045387994143485,-49.0,0.518,0.07727272727272727,0.09077598828696926
-11.473305514975355,0.2888888888888889,-11.0,0.578,0.1341463414634146,0.09333333333333334
-11.473305514975355,0.289002557544757,-12.0,0.619,0.1147540983606557,0.04603580562659847
-11.473305514975355,0.2263681592039801,-63.0,0.694,0.06153846153846154,0.05970149253731343
-2.100113510300908,0.2645161290322581,-42.0,0.492,0.1102941176470588,0.06451612903225806
-11.473305514975355,0.2810457516339869,-3.0,0.65,0.05327868852459016,0.08169934640522876
-11.473305514975355,0.2671428571428571,29.0,0.486,0.09915014164305949,0.06571428571428571
-11.473305514975355,0.231981981981982,-7.0,0.541,0.08403361344537816,0.06531531531531531
-11.473305514975355,0.3235800344234079,-12.0,0.404,0.1181818181818182,0.06712564543889846
-11.473305514975355,0.2393364928909953,-3.0,0.867,0.07547169811320754,0.03080568720379147
-11.473305514975355,0.2393364928909953,29.0,0.867,0.07547169811320754,0.03080568720379147
-11.473305514975355,0.3235800344234079,-63.0,0.404,0.1181818181818182,0.06712564543889846
-11.473305514975355,0.2415730337078651,12.0,0.562,0.1512605042016807,0.05617977528089887
-0.5924613231494682,0.2992700729927007,-49.0,0.438,0.09545454545454546,0.0705596107055961
-11.473305514975355,0.1705882352941177,-12.0,0.951,0.0376984126984127,0.06862745098039216
-11.473305514975355,0.1557863501483679,-12.0,0.899,0.05564648117839607,0.05192878338278932
-11.473305514975355,0.2997512437810945,-42.0,0.522,0.1451292246520875,0.05970149253731343
-11.473305514975355,0.259927797833935,-7.0,0.491,0.0935672514619883,0.08664259927797834
-11.473305514975355,0.2660550458715596,-11.0,0.492,0.1328125,0.06422018348623854
-11.473305514975355,0.2805755395683453,-63.0,0.453,0.2146596858638743,0.09592326139088729
-11.473305514975355,0.2934782608695652,-42.0,0.663,0.06944444444444445,0.09782608695652174
-11.473305514975355,0.2706552706552706,-42.0,0.513,0.06008583690987124,0.05413105413105413
