abundance_controls,secondary_structure_fraction_sheet,zeta_potential,nsp_secondary_structure_coil,fraction_exposed_exposed_k,frac_aa_a
-1.3813334117371796,0.0606187312265896,-0.15298917076474627,0.7774408793505239,0.47894856821824305,-0.058808291634384405
0.5023314358684743,-0.3209724734469739,-1.6949529288300265,0.16848924153793507,-0.8681604834598216,-0.1471273700953247
-1.6612419159330079,0.09655571949493197,0.012045195701677777,0.0337034863376351,0.03873602502645687,0.20222699873090075
-1.4632423820364777,-0.05819216802358152,0.7757643002790254,0.8514415465221017,0.5342647545350981,0.3108791422866711
-1.4219470231045044,-0.10077400329166682,-0.15551899801351474,-0.020617445917316225,0.06375945172639216,-0.05313484081185841
7.046765078907774,-0.3726453928318108,0.004910185644111659,-0.22478813527928165,-0.02606094284952661,-0.2757328611960075
-1.4768059355330054,-0.8676719347888459,-0.11425492649874554,-0.45415354169017946,0.12511948051947402,-0.2490522766071701
-1.4906617888060159,1.118254053399417,-0.30940007446191936,0.39287899360795125,-0.03964213036346761,0.3455305141586106
-1.4970835425050515,-0.1440706547879921,-0.47380452960262975,-0.30399474827842254,-0.19791276016074189,-0.5221248538834545
-1.4067803660350076,-0.5757012601527172,-0.6930973833829792,0.4243170926709417,0.3283921201097617,0.15537833060041822
3.4974408485874853,-0.11743812742167381,0.4688012584928073,-1.2876408124515362,-0.9159517609777595,-0.3007949899229881
-1.3440523688189783,1.0792344733899821,0.8428351133385757,0.89566296220433,0.7546799707671223,0.45485099011649044
-1.344965818693085,-0.21229077968304264,-0.00942986167686917,-0.3442165846545964,-0.36477194940369756,-0.21549760553383832
6.980242016204254,-0.36358319922352017,-0.027595860819230048,-0.22485199986258766,-0.023725523125959384,-0.25763761989792416
-1.345826448989357,-0.10857633260616631,-0.599263526968434,-0.33131115206822376,-0.49447389540498254,-0.14051668290960057
6.442135728868579,-0.4513126396198328,-0.2456173622682374,-0.1724398518620238,-0.4925236616615119,-0.2307913425039872
-1.676984887209002,-0.2896649857451678,0.1850849706214762,0.1426768921596237,-0.6920902462047535,-0.37630353090018065
-0.5536286026678913,-0.17546004616449157,-0.21410525778553313,-1.4654420010060654,0.0053639930838453986,-0.2443531637075765
7.993662838144971,0.504349071069145,-0.7672417899273538,0.5450365512087643,0.44578793474847195,0.3840489250889312
-1.5003771008554234,-0.45670803654865816,0.4269336076287377,-0.1556427172060144,0.27517189067376985,-0.9503562344244455
-1.0388452826623726,0.7579930237411884,0.44010436783664875,0.450391139104776,0.5801634074655946,0.20744000479679353
-1.482913990930638,-0.22588674748050144,-0.16857036822524482,-0.4954556890035125,-0.1023630424211289,-0.3045292139744624
-1.724105830836899,-0.4382834947593551,0.09929088862235709,-0.24445523636181726,-0.22719962083342002,-0.21378597270719246
-0.8733963016721504,0.45826698200213284,1.4177827267728857,1.5611043578065846,0.008644506798228533,0.8552225191936002
-1.033628284202751,0.15680610917631987,1.1726351884740611,0.11408714180598906,0.40859802447054305,-0.007107815742947753
-1.3962865584913091,-0.04136863998563508,-0.0101868509161936,-0.37527621927370863,-0.2613251862005523,-0.19153629722681995
-1.7910971676159553,-0.4483713190317718,0.3644002517200019,-0.029912142522759703,-0.19024703658639774,-0.2175996804396795
-0.9465778104377062,1.8919700362489784,-0.01874738216261004,0.2664331062879277,0.84285899936738,1.2994822935995372
-1.0155618670409956,0.2752853519562088,1.1524051024316857,0.40317213367923793,0.30292272852505364,0.2567991727714733
-1.6195818253199668,-0.3003356286775216,-0.20388646841967584,-0.4458714705553279,-0.5042448903968275,-0.23350614484445037
-1.4111635321979021,-0.2527151946835707,0.04707391237361685,-0.5064505390916201,-0.3482396399765775,-0.17954609121203483
-1.410722736778477,-0.13955840478044196,0.3075819234581375,-0.18424197951563864,-0.16755905337913954,-0.1285548428686347
-1.720371344204744,-0.5851823707724142,0.0764935232608355,-0.4460038479054061,-0.6251974446073788,-0.08761446833310733
-1.3362978542393031,-0.06884870059531756,0.09672030837648467,-0.24576761329165592,-0.3216679569551263,0.13597374909931997
-1.4469364030804566,0.12451819830750764,0.4371263983316561,1.3112303723138619,-0.2768850909379153,0.3182148848260248
-1.612966979804891,-1.0827316115341248,-0.1646456395154793,-0.12013446658704828,-0.1214603446278604,-0.1901850420026988
-1.5539064105555673,-0.062139047612318525,-0.5525807276160081,-0.017381195881687808,-0.11914117558702288,0.10466286515044679
-1.7074289661626618,-0.6923601650582087,0.1660428930748882,-0.014182345481867935,0.3706100845838546,0.0562290514802985
-1.5643475711840371,-0.28090846889753557,0.23249398385887302,-0.47916486258934804,-0.3712823966400939,-0.5031626361338337
-1.5363978655921036,-0.22390079041259633,-0.22709971818283808,-0.49205136726550874,-0.49769262383369955,-0.3022723901020767
-1.3623271444336198,0.05867874886298053,0.47865722577790576,0.5000807047162242,1.0352937705379013,0.1570951321514178
10.26079867479309,0.013259511843579003,0.1941256098214555,-0.09241422476490042,-0.20069053584437552,0.049527358150063816
7.43034119229075,0.6007654263898785,0.42947280789320247,-0.0005542959096181395,0.3618418758188488,0.2618319968853777
-1.3742158140190508,-0.16185544674998395,-0.3820190547150773,-0.4217840424148606,-0.6350492240144071,-0.34034561912674294
-1.221495966462965,-0.021154740905250463,-0.760640977180616,-0.010676174911026353,-0.174826356166266,-0.09102257755914779
4.670556852126044,0.6957754603733358,-0.03297322973312299,0.7836752889196313,0.15269882346616967,0.5231928400673493
-1.5706146528722371,-0.29396008386569783,-0.32595348514525,-0.6170257154244991,-0.40045690089000013,-0.1832602401378713
7.351190368051215,0.11501255595350476,-0.9692390401766214,-0.04400065019767171,-0.00023418758609290255,0.10921899898799135
1.800640469040265,1.6727824652908032,0.870554146148091,0.7138505164436555,0.07738515261985648,0.30123216042089407
-1.4045796654276066,-0.11157385678267835,-0.020845026246389974,-0.35007272069842976,-0.6693101973050306,-0.2238746155778356
-1.430279429703864,0.15225853130835015,0.5326261401793577,0.6167208668966606,0.4859079610850453,0.012377173935866653
-1.285462548429729,1.7874699063471198,0.6260441169602835,0.7405983783577517,0.5151010187128056,1.0369474764189024
