bootstrap_iter,abundance_controls,length,mass,frac_aa_a,frac_aa_c,frac_aa_d,frac_aa_e,frac_aa_f,frac_aa_g,frac_aa_h,frac_aa_i,frac_aa_k,frac_aa_l,frac_aa_m,frac_aa_n,frac_aa_p,frac_aa_q,frac_aa_r,frac_aa_s,frac_aa_t,frac_aa_v,frac_aa_w,frac_aa_y,molecular_weight,aromaticity,instability_index,flexibility_mean,flexibility_std,flexibility_max,flexibility_min,isoelectric_point,secondary_structure_fraction_helix,secondary_structure_fraction_turn,secondary_structure_fraction_sheet,secondary_structure_fraction_disordered,gravy,fraction_exposed,fraction_buried,fraction_exposed_nonpolar_total,fraction_exposed_nonpolar_exposed,fraction_exposed_polar_total,fraction_exposed_polar_exposed,rsa_mean,rsa_std,asa_sum,fraction_exposed_exposed_a,fraction_exposed_exposed_c,fraction_exposed_exposed_d,fraction_exposed_exposed_e,fraction_exposed_exposed_f,fraction_exposed_exposed_g,fraction_exposed_exposed_h,fraction_exposed_exposed_i,fraction_exposed_exposed_k,fraction_exposed_exposed_l,fraction_exposed_exposed_m,fraction_exposed_exposed_n,fraction_exposed_exposed_p,fraction_exposed_exposed_q,fraction_exposed_exposed_r,fraction_exposed_exposed_s,fraction_exposed_exposed_t,fraction_exposed_exposed_v,fraction_exposed_exposed_w,fraction_exposed_exposed_y,nsp_secondary_structure_coil,nsp_secondary_structure_sheet,nsp_secondary_structure_helix,nsp_disordered,zeta_potential,core_ps,core_iron_oxide,core_iron_oxide_au,ligand_carboxylate,ligand_peg_two_k,ligand_citrate,ligand_pei,ligand_pvp,ligand_peg_five_k,dtem,dh_functionalized,centrifuged,np_incubation_concentration_mg_per_ml,incubation_concentration_mg_per_ml
50,0.008725123520469726,0.012126483907307148,0.016180137913509342,0.014513963242694456,0.014919351779519028,0.009210827291106375,0.01257688114967746,0.007903818202915414,0.008626659426449112,0.011303283417699072,0.022494235181832384,0.010346662460026482,0.011875393655766722,0.008437756231942739,0.010621969131939666,0.008238404962332697,0.010895470228302706,0.013478850902775659,0.01048347300417069,0.007326225867613592,0.008381490005541831,0.012650675874844286,0.010869429646304662,0.015031286792165808,0.01142908056119455,0.010132972488915353,0.009759606487006134,0.011059726355210577,0.012535648358703924,0.010018267977741016,0.012862985556273498,0.01320348095450754,0.009719672952331039,0.016581890417197837,0.011529374337164668,0.012296968857086487,0.014231804023684633,0.014238072843677148,0.0066822938738916125,0.007741435735159658,0.008898031442210769,0.009605448803795148,0.010828787020124948,0.008441954448208703,0.011797377991247084,0.012533992166075791,0.012423942592080895,0.009124207145376772,0.009998904472763297,0.009143497396449901,0.009622067278156248,0.008818881179472157,0.010191781523636556,0.01019893518023745,0.012463761440029936,0.009220256509940671,0.009435769441467403,0.009640243372773874,0.011706238706541203,0.011264355475010994,0.010576739937615313,0.00772740653920112,0.00918162202229769,0.00953377402058243,0.011386932077786061,0.008494452662030643,0.009611368523063196,0.01053706022956814,0.008583961973925844,0.06487645062280241,0.007379585735069495,0.012210928134240047,0.010592607137204352,0.0047840350024578576,0.002834587896593362,0.013395448260600969,0.032755521907420676,0.013274705884432463,0.0009363845521518922,0.019402717642184403,0.033746275404312624,0.007414976983728051,0.009871316224487718,0.014291571463990727
51,0.024638930533142193,0.01036190547007661,0.010718374926574334,0.010250858954634812,0.016137402504463164,0.008460997372558347,0.012938187674762658,0.011949846225826259,0.010585839187775996,0.009001281743936811,0.011676838649348853,0.014568421070865777,0.01133895289270301,0.01080079288791458,0.01041477636304441,0.008585391243418885,0.012752099102906653,0.010563628297358973,0.010171685801721715,0.012393544763596609,0.011492574738689542,0.010339241937894005,0.008810703296739471,0.009198373387961738,0.008347308227169054,0.009837615926079292,0.007556256624731883,0.009490273028982508,0.009063556213633936,0.010789285593967326,0.00898283390254516,0.009609442295551395,0.009524904981778973,0.026051878055871863,0.013149818342165392,0.008963169598521887,0.010211829331882463,0.008446596221582408,0.00765076367104611,0.010703266038228323,0.008585086423502449,0.0092397525640373,0.008394453508563786,0.009965780477501334,0.010017327898766318,0.006874943442882558,0.007271437850576356,0.008984498384401535,0.010612806444826872,0.006526332285940687,0.01514795941325525,0.01138329559775447,0.009981437032682346,0.010809378189382619,0.008894178566708025,0.011668863925919721,0.009467749514693301,0.010277281485067536,0.008430806279416867,0.009554648343910196,0.010063489172080957,0.011283205576055111,0.013433504724044613,0.009307026995425266,0.00918853868122137,0.010974835983398297,0.010514954819988216,0.01524608259195255,0.01157153536986117,0.06439288626206724,0.0069561351646082745,0.011992703208597777,0.010097693841569394,0.004278654907267915,0.0030262296281588002,0.01590305504409413,0.0343275618305421,0.014045993027247374,0.0010892644123052493,0.02305478598071263,0.037375878512304665,0.008217964259403758,0.009330175915434023,0.015710379380216234
52,0.036017631705983,0.013124855877222437,0.01233204546229074,0.010269207966835265,0.01471413585305764,0.013578810554871876,0.010141890573459426,0.009740908578552534,0.007014003667787102,0.009172423663750212,0.012168567262173103,0.010883928984661118,0.010979672814496504,0.0074552255590071585,0.009018760924885677,0.009132821306143943,0.008995746496319847,0.01356876127676818,0.013072371079808909,0.007462277363133101,0.008864233204406866,0.013301794929564625,0.011957868733113006,0.013021467440475927,0.00701925042147897,0.008550629230081179,0.009408833871599435,0.011124864988826713,0.011109476379029672,0.013299336679344766,0.013718283293247376,0.006799601651234859,0.008706175079065728,0.01709997249074985,0.012347432706214712,0.012413391426622965,0.013820443080717632,0.015158180299040177,0.009698794277084302,0.014506646376485473,0.0086075898300746,0.010073462358035159,0.008299222639883733,0.0108449843062884,0.01298222761656145,0.008918446983548638,0.009706867256111473,0.008711953839767504,0.010480364619957326,0.010565797672258206,0.008381955114291193,0.007911906750669112,0.009010607342770878,0.010650913404534343,0.010944418880524817,0.010263881884730944,0.011773716811978084,0.010927337336761583,0.007449808835304117,0.013231471649406029,0.011732758636132695,0.01184811252127779,0.0084449496755676,0.010003784530897534,0.013665770783424649,0.012598833566365002,0.010863809264886858,0.008568572703437494,0.008542963500375051,0.057390628783037155,0.006019317459353923,0.011284597812571096,0.009456160249836641,0.004050907188144752,0.0035681905976039877,0.011177105257848756,0.03558005925633911,0.011850117833042803,0.0010907608726568264,0.02221590520444629,0.03147313789362374,0.005338791559443342,0.008661217956759044,0.014065888229878214
53,0.008792434478889753,0.01472633814413788,0.013823631926176012,0.015441951785303942,0.019957089520475157,0.007829912514971091,0.010980673443461701,0.008882539600307918,0.009135285997119684,0.013190438014479415,0.008761401445156344,0.008962904841762244,0.01318935371410264,0.008415522808046742,0.010280131530722722,0.0071134708713812955,0.009339345287507617,0.011220255092904273,0.009896411899004403,0.00933925632960766,0.008116771126237841,0.00917260874269458,0.011870844549724067,0.014270339666092622,0.009069213893717237,0.008943609021389893,0.011186752036140866,0.007570761255080173,0.008914149919574552,0.01466898723295579,0.009867965973190746,0.007007272458706237,0.013606139069827487,0.01646553916086563,0.010200160110666942,0.009058994726475688,0.01186286441048653,0.011033574135971556,0.009501786795475333,0.011366060850243411,0.010318661140725131,0.009167411780462187,0.010519299795063245,0.006290507958293178,0.021601473563641446,0.010894900436416298,0.007809213854811683,0.010237487717166307,0.010279486194769276,0.017120898348143843,0.008711520948941821,0.00997196967907473,0.010146788421477537,0.010213932931930592,0.013075920819161493,0.008861873188530885,0.010485731582083291,0.011483807221027932,0.008763865560567354,0.013192917101698103,0.013787608448255833,0.009177735577616638,0.010292536475495901,0.006834447228830409,0.011278888101880774,0.011435175397136416,0.008955117356298635,0.012024637523534826,0.01286685993199709,0.05899229295737829,0.008429121235926363,0.012971996972237545,0.0106946321592331,0.004012656407160211,0.002792004157548281,0.013693264088561941,0.0368310647530941,0.014194866047265015,0.0010981416136549747,0.02208205363118556,0.033645476571691445,0.007518151488772798,0.010332276539546896,0.01387858271067497
54,0.01425182473535902,0.02122137700203979,0.017026029266487643,0.014173028015345162,0.019472443384741366,0.007213194389618328,0.00992962199376468,0.01060850542429715,0.00910964588457013,0.00814759666182396,0.009264632964835868,0.00970474787633644,0.01012138973606281,0.009212079121436602,0.015383934437214924,0.009061840141492736,0.010262518446492596,0.009645982182755256,0.007912155442943573,0.008071799361665372,0.00870002799584111,0.008136754117283044,0.008716924422681531,0.01720120324207652,0.009328059902571555,0.008051559425575373,0.008909759720901548,0.009081191075749267,0.011124430356718264,0.02440238553704488,0.008712829950208814,0.00896238766732427,0.009676747929290939,0.023090932105023936,0.009822066546301716,0.010744171346022645,0.014539894796010554,0.013723530589355009,0.007506129239124649,0.007465036008392316,0.008040763876079386,0.009329553328167093,0.013343340785326152,0.010047387324456234,0.016518955536925145,0.0078354146176175,0.009350343821124324,0.008397175649323919,0.01122527703998572,0.013791196421129947,0.0094364703073682,0.008028592319248365,0.00870269134906591,0.012609066166275364,0.014957243407325042,0.010455794464057321,0.010293091084473358,0.010158803296223248,0.010621699951852028,0.010908943539736498,0.008568203175135451,0.007866120246475648,0.010879167681441187,0.00905223082317209,0.0119367065804314,0.019145093651378533,0.008854124667364557,0.011047844787221671,0.009713886234201845,0.05564044525425255,0.006398458857924366,0.01269088603174038,0.010695695961051672,0.003193339845644289,0.003340784940370447,0.013132746183774373,0.03100601810732152,0.012028834045695751,0.0009966826486113634,0.021741040153815137,0.03251151305338094,0.006764736403095471,0.009239840315586213,0.011813427622371095
55,0.022027087563290363,0.012855550190756777,0.014349652058493326,0.021556263430102605,0.012684521911837223,0.008831060542704073,0.00960087536008031,0.010552824870966418,0.008090650438151386,0.008786957861616807,0.01224289145052124,0.011811689267323162,0.010239863640410109,0.010718520819545633,0.014008687927393418,0.0093271525538497,0.010283625617466626,0.01047375366977585,0.014918521581075251,0.013188244180211618,0.009966384088294058,0.007995761179668106,0.008012857421433112,0.015037073598657604,0.00858983066817537,0.008834669516926172,0.009650902333003813,0.009848433135171307,0.010296072827094544,0.012994461781759505,0.007993859164274631,0.00854161329123251,0.008316746590224204,0.032893402439653226,0.007857766229399222,0.008798695571619677,0.009134842900209406,0.009659456133298706,0.008928654715494956,0.013482995046226888,0.007450318407826189,0.01119328720520489,0.011843250218741452,0.007249399994482355,0.016308944081113455,0.010020701898117781,0.007116535853042737,0.008862848843234648,0.008360618059289187,0.015015452090610486,0.00843791259974433,0.010259457752756914,0.009695262556976992,0.012597211655799577,0.013141719260118194,0.011014949793314233,0.010655141450627686,0.007852869166559685,0.0076523728430282125,0.013258219893770578,0.013929134995747907,0.007095806158828472,0.016403256701055705,0.005564807632753324,0.010741920824584503,0.008259604453730814,0.014004062964065008,0.01163214695046873,0.012200546205653086,0.05559934356533937,0.006582947417570036,0.011404824143149165,0.009349581236700296,0.003834107460696685,0.0030844373911609034,0.011000791839750688,0.031710470807340393,0.010635655600014077,0.0013944597508950766,0.022087785613652103,0.032088029375463144,0.008076991634251273,0.009799139021310237,0.012150801064070495
56,0.01157112101014204,0.01519462917708549,0.016651880824087122,0.024052710786798097,0.018365730586036536,0.01468856777539355,0.010280175725529,0.008358898431116856,0.010247806805955497,0.01062261338727833,0.01197476000939048,0.008175425790270809,0.015204259330285195,0.007884058474569482,0.01178696354817061,0.011866241205639966,0.009284402869092918,0.02437753506795507,0.018971496874704362,0.009840912597926032,0.009140613296450967,0.009009436119239288,0.010815794497244298,0.013822497249479235,0.007732941221300369,0.006829729334360771,0.008954916174435442,0.008325262249276889,0.013840322568858927,0.01334717885332751,0.012015706760988058,0.009450297678846947,0.008288011851591845,0.01761999151350711,0.008720077917153847,0.008875212931967963,0.011479736321035243,0.010078770006720883,0.009134667420787754,0.00855912601509514,0.008932056085922528,0.008059748325782826,0.010720945249752018,0.008083148295117058,0.01902784467699561,0.011094749593796497,0.009741300322184196,0.01078241193146839,0.011672476936788575,0.011380165346795744,0.007595737293109648,0.009503547791738749,0.009197206274211485,0.007830512263928521,0.013423448639808648,0.009385359970673454,0.009081330070682682,0.010431811090073486,0.010005908268523819,0.014247511791828548,0.013226478063690112,0.008873031978494098,0.009674807412632226,0.006865205943106131,0.012317059115401185,0.011639272811011597,0.011625543344428321,0.012280329944910025,0.01141485128646565,0.05328742118652125,0.006743690022144448,0.012949783220480302,0.009353322948938703,0.003136094723148867,0.0028533174642956425,0.012539190169583216,0.027204946616337513,0.011069553189038088,0.001251671688440759,0.019762146279374615,0.028729389369091692,0.006061091443538789,0.008538298669783034,0.012965802630865457
57,0.012434045896148233,0.010175124359940233,0.007273346543938905,0.017645192820604765,0.014309623003574174,0.006406067490916582,0.00871981097060317,0.009620004931893128,0.00846405904210786,0.015622007942492262,0.011471563436873526,0.014046725472118783,0.01031713103566591,0.009511082687486917,0.009528860147834961,0.008953916660541168,0.010928336281330277,0.010323323794226652,0.013685752579766544,0.013022503004257916,0.009327493658128683,0.008505419854062812,0.008727747962987607,0.007971882148769338,0.01001048139126073,0.009470975868081525,0.009549480141098519,0.007770750870221158,0.009102960836787572,0.010558996831715428,0.009319895771135869,0.014509159148452104,0.007984367068858403,0.01910710843561901,0.00904647669691393,0.010411102210156864,0.013031141509815547,0.012392898365185433,0.01351169406919512,0.011193817104842466,0.013784243519433219,0.011262174301287438,0.008967023500550677,0.008012604832624694,0.010561100429395932,0.012085230975058937,0.006564770832101102,0.009152130501654183,0.007777756490555551,0.012266021977374371,0.010357981502182074,0.013099273485628147,0.01349441149258188,0.02313793447246304,0.008922590096481721,0.010611331608362905,0.011583071824723734,0.009838113803690235,0.010985788933568687,0.011531735729015764,0.012506919156942046,0.010379124799089319,0.014184336832700541,0.009601440674559123,0.008662259489593153,0.015345152895483527,0.008892512952412284,0.009588859896896637,0.007812224812781295,0.05849307243659574,0.007327073640215424,0.012729159854147616,0.009512300775937635,0.004847133904790674,0.0033462282699024547,0.013410698073729514,0.027892403531729185,0.011475518669116594,0.0014714857468909107,0.022854116007099252,0.036683591235984,0.009179882485133718,0.010224622369293135,0.015622263134631975
58,0.02880490094073854,0.009359740312440168,0.008884379760878266,0.01839406663776881,0.013414913918357994,0.010729608852408899,0.00798142185069567,0.010387050340014888,0.013991886403487228,0.015746090987758667,0.011561108936616757,0.012138677024018803,0.01850124448267529,0.009194233256578891,0.011259233067596757,0.009998353482738007,0.009077321732788012,0.007693454163491483,0.0103435982134722,0.00956460078546837,0.011243082852681236,0.008840732959616774,0.007497586042988304,0.011115945142489146,0.008028794309923214,0.008623285368956696,0.007911905859308567,0.009417441885556481,0.011058482712132127,0.013400311236230391,0.011854923341496284,0.007433445393851384,0.009031013769662553,0.03586744635729865,0.012546372796746039,0.008265016405360754,0.010386496790146001,0.010859755919625267,0.008969966420618303,0.008746884977044846,0.008786541454333906,0.01159812069066085,0.007285276882744777,0.00967199595130903,0.012549991919035702,0.010858174892903985,0.005855666904607915,0.010642300404467167,0.01444469436133444,0.008698260222249026,0.01810712270105594,0.011561178798322642,0.006667487135289978,0.01097444259804007,0.009929387838368064,0.010846696792832858,0.010655426731854186,0.012181694915745701,0.007374979601457621,0.0065562807127199285,0.009814286160500375,0.01126079915980715,0.010157165379161052,0.0064386887272639285,0.01059650615001605,0.014541468586647526,0.008882610918584492,0.023891974862703023,0.008384439952909965,0.049437211568438416,0.008047926386855754,0.012051311744093983,0.009906318179076543,0.0037339147409028704,0.00404069403980707,0.011176010942471275,0.02522173084489335,0.013052999776908405,0.0010892984930654524,0.02474783026260137,0.03143601279714317,0.007192869393661044,0.009460263950187685,0.012067169781239515
59,0.009916007703682386,0.018332037334710522,0.014330838241290795,0.010379556651265862,0.011008140703829649,0.00905367751639942,0.00850958890325902,0.012663003662608675,0.006763211890306364,0.0077631096787395635,0.010717122833076648,0.008660144602021769,0.011943245575476446,0.01455374234810264,0.01081002978368274,0.009229034078218127,0.009023929868702247,0.012364502561741835,0.009283092000521968,0.009411759488297922,0.008855317683578386,0.010692506925358385,0.010293493581054029,0.012836259514100236,0.007381412710771446,0.00872465078540825,0.009173129454076553,0.008422041400044255,0.008558140256225175,0.011429977611275828,0.009452117011683437,0.00825937922215324,0.008302170216706884,0.017033872353054733,0.010529388000020219,0.009249869510666737,0.014907662454518683,0.01420236590557079,0.013784183852383315,0.013392271327249766,0.013548157475904174,0.012446045879288829,0.012273792378706358,0.009024956408268312,0.013063799032907976,0.008206790699472114,0.007832848813398713,0.010943043990602067,0.007841930178516303,0.009576290596944169,0.007708459161539557,0.007991580948339131,0.008870202456239725,0.007947815510002084,0.02363443316865153,0.009162506944880475,0.01573751404406342,0.00892304876530025,0.009648925423295531,0.011725078439765961,0.008794232691720416,0.006418317544882338,0.013240239136677885,0.008014010457956383,0.009531434640451801,0.025962524970302412,0.013257819599879221,0.013586914862130817,0.010487909183567205,0.05822668308447195,0.007251998746343702,0.014670770806342676,0.009138902180345115,0.004056084374076378,0.002729408907980269,0.015566893233490855,0.033233925427132584,0.012238813811617483,0.0008823616897934817,0.02369140734695952,0.033925806725524955,0.00684732629327107,0.008181484269543045,0.013761524497616943
60,0.041936072250985675,0.00676993397165816,0.007142223667867783,0.01603459206616836,0.008339807996173915,0.009985617794765514,0.008892878439921542,0.010603031590366607,0.014155974242630678,0.009873913230291843,0.010222261474892273,0.01176906331188869,0.009218797213060084,0.009315750274827428,0.009906893344265484,0.00897597947588101,0.010321273504189932,0.013852009530284036,0.008266450960753048,0.013660086604405874,0.01077523877835719,0.007255452558853876,0.007292296410222994,0.009423351827855723,0.008301158021372209,0.00755702481719101,0.013171331273777825,0.007281967049020134,0.009456571431841204,0.01168316087329306,0.011170663866852303,0.010623876923115743,0.012065853458764406,0.01632527853429213,0.007866199040190446,0.01382466192097938,0.007859767274273581,0.009066219324012576,0.007639402566049745,0.01969920591714346,0.009461104641567401,0.020152748189927162,0.008105018107208298,0.008926604307642949,0.007925737617093137,0.01197883825127516,0.009610977987622532,0.009664228832622405,0.012919821561887812,0.011328548639062892,0.014663525818529985,0.00740425420854813,0.008407218112611161,0.013593579260678092,0.01329790749283861,0.00977819464431531,0.008728068004448475,0.008741754346227409,0.00989840332272227,0.008289034786646787,0.013481141019123288,0.025628140090804878,0.01083079889217538,0.007553284509162438,0.011875501525681429,0.012196763886515676,0.009335374954598276,0.01098715593555171,0.006120709419071103,0.05770216114000701,0.007634485436491415,0.010111109757964375,0.008844003924380952,0.0044889304266803225,0.0031056987734462598,0.013262257843254598,0.0331672899892331,0.012331108811923256,0.0012848706904454493,0.02113649498995745,0.028090531947870253,0.007699305989320595,0.009703462048664131,0.012972557051463758
61,0.01637723934290227,0.014629177425400283,0.011946178313421868,0.013727436699380015,0.012909083509367892,0.009749615934493444,0.00940933060870275,0.008980547981819801,0.010325744550353615,0.012114580124436664,0.012479946349525027,0.009372239105998227,0.011230880208048093,0.012753808308705504,0.00863889916576713,0.008110585198488368,0.016313623749948578,0.018788234472891612,0.0116234594371379,0.008000284893454421,0.009321975977972472,0.011863302824977119,0.010681737539225114,0.01082095975926218,0.00936023205716137,0.011650276794208705,0.008478258688180007,0.012325274525246425,0.00827178683989882,0.011074581836520029,0.009075040865010167,0.008021563121437808,0.009548420359149419,0.018790103411833015,0.012930568459035844,0.009920459667212016,0.013804785952186994,0.011674912335034227,0.011586342188198942,0.00785568960786007,0.00978117371480213,0.010321418636332486,0.01137005725734316,0.009788488089893844,0.012757781214823781,0.009777110637370835,0.006141838656267526,0.008305011411684762,0.00979400165586597,0.01234530150790165,0.013905935665465215,0.01108369997007926,0.01034828443982106,0.01114761144547529,0.011316907657908017,0.008806926771627392,0.01167257458195561,0.009560101116389585,0.010061451449286196,0.013163688668135477,0.013465137902877867,0.010354121236195214,0.014281932517583428,0.00998451160890861,0.008595171207243795,0.01198739906001566,0.008584281834265427,0.012057943005884805,0.008758159727295304,0.05953522454958694,0.007658595393497059,0.011725848132507575,0.008965611464074656,0.003680359487729305,0.0023986931747082547,0.016000161797825912,0.03299646780342838,0.01064505435605766,0.0010825876028852715,0.020360083057896692,0.031786608703291135,0.006356743221138612,0.009298204940929004,0.013454565475889767
62,0.01779568630295503,0.012161444924463596,0.012329655572753862,0.00970516385005036,0.01826232223602985,0.012110096344558148,0.007847544468353541,0.01324810193572155,0.008487543182624605,0.01018487884978358,0.017896341935491222,0.011623628416293774,0.009160323004235638,0.0131327259190903,0.01249956133622741,0.009789001344468645,0.008568146276297716,0.012191144296130196,0.011704121902035321,0.008089866130090792,0.011072671894056491,0.012737781571881253,0.00692457319346257,0.010766539305587719,0.008686764876481649,0.012832726949825495,0.011464209105677012,0.009967698578680245,0.009708356510448182,0.011403306761409313,0.008937660431415868,0.00833981262738736,0.008408895096191612,0.01956420520997677,0.011020161410268594,0.0089070765149159,0.01163718910410217,0.01705518360800035,0.011796878698436543,0.01633326992007745,0.009910595613219995,0.015001247927220764,0.007976346798195894,0.008053742302957068,0.00947360930460422,0.009482693637655427,0.008831751669375365,0.006606313850056703,0.008657924440317485,0.009566850321770374,0.010715530029126926,0.008263390292334435,0.012368071365048654,0.01479302766247133,0.01390111216712563,0.008519595159290815,0.012344234167904065,0.011126989039664073,0.009412285083315309,0.011576262446923336,0.014035764127517995,0.008859318203036337,0.012982879332041695,0.010557320952387922,0.011600493801127336,0.010216975884960964,0.009235411364183623,0.009279216123505846,0.010454574544532202,0.05715639661608209,0.006894650705204432,0.010681656753282188,0.009750905325065696,0.004487634702551608,0.0033657109487864835,0.01343311609665831,0.030269980923789425,0.012076005693953108,0.001256871082584204,0.020385459810654476,0.03460896307201559,0.00638871529577246,0.008822853244078312,0.012265292521712134
63,0.02653986571986219,0.011936208629969329,0.010299038112992216,0.014509589102944344,0.009635738654579685,0.007875276833346967,0.009474949959179236,0.008399834315394672,0.008297806578218611,0.009502509103838677,0.010550531632471296,0.010174122802624853,0.012558538368093897,0.009681885923813315,0.010613344513201315,0.007757723757627454,0.012294530605604531,0.012709899218044501,0.01761190063164997,0.009084250337237247,0.010382436523861996,0.011382004362507915,0.007614868294062374,0.009673121629039536,0.010107471540488869,0.017819101809492418,0.007853035534940976,0.008639431154289558,0.013915687668709995,0.014786437849073854,0.00938628086170696,0.007916634511640078,0.0079545608821915,0.0337072785650158,0.0080992298629448,0.009355004407980278,0.011241432938751223,0.009122939647636856,0.0068405310149848575,0.009703164199253392,0.009969280597096565,0.009443548667528681,0.006621369059931663,0.010489027957328374,0.009986686046882614,0.009445446508205127,0.006161191170900502,0.009354952124232202,0.007522857076569246,0.013705781893056221,0.009381851546034386,0.011134763864013552,0.01087776744958425,0.011221490144690182,0.009671796780119559,0.009265224974348988,0.010363268970986645,0.007946748728413014,0.006768735918280442,0.009528378172177476,0.021199020356996393,0.011822267768307288,0.017505387904241384,0.00647512011981416,0.011107315349511582,0.01570990925093231,0.011872172042837519,0.009172005674947836,0.013281441651441097,0.05724834478826053,0.005931936707560425,0.01461876462316941,0.009437637481913869,0.003739192787984919,0.0028826715067223276,0.013866699468486052,0.031971827985820794,0.011989291223130994,0.0009629261608451083,0.0221762133810594,0.03484609453703321,0.005734814345565494,0.00818424407062711,0.014396335103143542
64,0.02464260978220862,0.012327327955372126,0.009577764851785079,0.019363731344199428,0.01954993311864018,0.008841175682925362,0.01009623723757903,0.011490344735146037,0.010248771383755781,0.019367990984447993,0.013002803286752275,0.008864698082673603,0.010791396310449008,0.009038055428948052,0.01082750951421977,0.00790150337426843,0.008206173792556845,0.01648607620961372,0.007503320929943863,0.008102321395687033,0.01093863173167808,0.009273222642187638,0.0071773777612686804,0.012585417596292479,0.009591317644043142,0.008026934448524465,0.009231076772479618,0.010328402322241036,0.010055009173899654,0.012280661732574893,0.011215776675236476,0.011031480559662972,0.010664338529727061,0.022635681382096755,0.01970698647984643,0.008666568190291565,0.013076774908719743,0.010083954248384526,0.011759063283398749,0.00822991676811319,0.008527092875688624,0.009350307746721217,0.009788939783348024,0.006477468652351175,0.011527539714785755,0.014115470169586164,0.007253943296297179,0.015441973419429522,0.013985518586902747,0.013674701277820582,0.010054901257135264,0.010953135747587911,0.010697550097565832,0.009548883934432375,0.00915726743338885,0.006937252125230729,0.008784294896746465,0.011783405156358114,0.007410902041801956,0.011807115109036483,0.010596731681890301,0.008009088668117266,0.010423277326613268,0.008324936502027062,0.009885109355706167,0.016440960096027968,0.007227821398975985,0.008368914838977757,0.010087889339552783,0.060716251296875405,0.00717428706338323,0.010667910455934444,0.008490758917724196,0.003739998846340586,0.003169621999215238,0.011654167853221147,0.03471333969419488,0.00996583650038563,0.0011556249047919198,0.02077085925430846,0.029818788413309254,0.006759871416367826,0.010276915633899155,0.011495036968105884
65,0.012287973561522196,0.01124167038806326,0.013636542061501512,0.016627671710597054,0.006928564443971421,0.007503604117135034,0.006831967454745461,0.01095050666106463,0.010107372879781489,0.010139799339430442,0.011985363936653263,0.008365093815891166,0.011839086931078319,0.011756068605739634,0.012908904892832087,0.009801810666286232,0.01357468090731024,0.01065446133093312,0.014250574318144452,0.00849459532654632,0.012107433388058017,0.010119440319252097,0.009728994052195518,0.013605638971489895,0.007700049545350665,0.009409086496027353,0.00871245061109768,0.012075306239906028,0.009560659130944928,0.011797816113933275,0.007465709268353635,0.009389597318475983,0.010247506493976617,0.020906104444590002,0.010954514273840121,0.009188881687410026,0.009386116527827901,0.009645539525806058,0.008062342530524161,0.009036267610633338,0.006844018960867619,0.009974375759744074,0.007514196540509285,0.008988963647553073,0.013011844485440682,0.010563634566519828,0.006665484248742972,0.007228084474070419,0.012902348352795915,0.015538442578454718,0.010964924038700823,0.009327688355546206,0.010762272219751881,0.018122596413821725,0.010332444185097782,0.011982234613632058,0.007934226492030362,0.009801768184369663,0.012556481961375756,0.01241401189736839,0.010612754766804764,0.010686784365941678,0.015150278896115407,0.009949709152247969,0.011546124740858622,0.009206834881385904,0.010274960255261997,0.008638107230860911,0.007875020331629507,0.06281480502502397,0.007723890446190299,0.012917373151836142,0.011499016121070951,0.005241480220683104,0.0018718164040485907,0.015495476120604161,0.03145325814598479,0.01372288828841912,0.0014691700397158048,0.026167997532211013,0.0377445857441792,0.008114770025289621,0.009587114816541854,0.017819973421781
66,0.011900665778204695,0.014423435206716202,0.012147821886129168,0.015551493023184862,0.01583385756863828,0.009492173656532843,0.011038086917165749,0.007991685472367923,0.007693619956253465,0.010337382016703034,0.010485386374871373,0.010917725594426308,0.01246483385457144,0.010939142317094135,0.00780726913308048,0.008689725225428054,0.007395036961884617,0.01857955033882487,0.009724387662968993,0.011628088393916707,0.00837820742542075,0.012818675041614847,0.013631517965878193,0.013889379673098052,0.009304117825521237,0.00916515807071429,0.010588289580944378,0.008119708056054421,0.01639749784201762,0.011361811217103234,0.012020444174443616,0.009490891121445483,0.00927977844893071,0.02933933304833036,0.009271222175745743,0.015137899348393123,0.01169160212504177,0.015766014340701625,0.013544132407188597,0.009061498944916055,0.013714370469323505,0.009368104054741309,0.007846424318662969,0.008858767710724658,0.013265717669913676,0.01009939275557082,0.007734634303088157,0.008493290738896443,0.007562632710829,0.01210900582086852,0.010790498642939723,0.009950538923928571,0.010924234784858688,0.01038154263129345,0.017175475791251643,0.008371886792153563,0.008525093206092493,0.009588675294315637,0.009840045482138057,0.011765669396991656,0.013514820498664195,0.009059160222388809,0.011841609710098986,0.00685159897816891,0.010115518584982004,0.011789142412711095,0.007949302692959438,0.009847564008835418,0.007144258328259621,0.05788022066129136,0.007574219353951691,0.011643068826805339,0.008745568216135036,0.004220710615163328,0.0042697211789475996,0.013012478112941919,0.02927823285217492,0.011738880358686015,0.0009926836516017403,0.019047472054357528,0.0328355032898574,0.007024313660210255,0.009856738314278636,0.014102665745478969
