abundance_controls,length,mass,frac_aa_a,frac_aa_c,frac_aa_d,frac_aa_e,frac_aa_f,frac_aa_g,frac_aa_h,frac_aa_i,frac_aa_k,frac_aa_l,frac_aa_m,frac_aa_n,frac_aa_p,frac_aa_q,frac_aa_r,frac_aa_s,frac_aa_t,frac_aa_v,frac_aa_w,frac_aa_y,molecular_weight,aromaticity,instability_index,flexibility_mean,flexibility_std,flexibility_max,flexibility_min,isoelectric_point,secondary_structure_fraction_helix,secondary_structure_fraction_turn,secondary_structure_fraction_sheet,secondary_structure_fraction_disordered,gravy,fraction_exposed,fraction_buried,fraction_exposed_nonpolar_total,fraction_exposed_nonpolar_exposed,fraction_exposed_polar_total,fraction_exposed_polar_exposed,rsa_mean,rsa_std,asa_sum,fraction_exposed_exposed_a,fraction_exposed_exposed_c,fraction_exposed_exposed_d,fraction_exposed_exposed_e,fraction_exposed_exposed_f,fraction_exposed_exposed_g,fraction_exposed_exposed_h,fraction_exposed_exposed_i,fraction_exposed_exposed_k,fraction_exposed_exposed_l,fraction_exposed_exposed_m,fraction_exposed_exposed_n,fraction_exposed_exposed_p,fraction_exposed_exposed_q,fraction_exposed_exposed_r,fraction_exposed_exposed_s,fraction_exposed_exposed_t,fraction_exposed_exposed_v,fraction_exposed_exposed_w,fraction_exposed_exposed_y,nsp_secondary_structure_coil,nsp_secondary_structure_sheet,nsp_secondary_structure_helix,nsp_disordered,zeta_potential,core_ps,core_iron_oxide,core_iron_oxide_au,ligand_carboxylate,ligand_peg_two_k,ligand_citrate,ligand_pei,ligand_pvp,ligand_peg_five_k,dtem,dh_functionalized,centrifuged,np_incubation_concentration_mg_per_ml,incubation_concentration_mg_per_ml
-0.08659778066924823,-0.0006978249818491549,-0.0006691273191706639,-0.0002724879765481227,-0.0009449920186390789,0.0006962880986970722,0.0005912238571877428,0.0023177244493460623,0.00048357196429626054,-0.0006201357296396569,-0.00037304459122638475,0.002406656451689626,0.00010947601507120604,0.0016166212738910263,0.0004194305435512037,8.35912024445432e-05,-3.982604995587663e-05,-6.919952469537875e-05,-0.00029123924885821615,0.0001799843300257972,-0.0009040725845493374,0.0010316275846337254,6.552842728665152e-05,-0.0005563926104087781,-0.00010106560257487637,0.0004917449779816563,0.00018409952849567784,0.0008953983904499452,-0.00036210173238992907,0.0020497598992989256,8.538575442077095e-05,9.841845885164572e-05,-0.00010096720944368532,1.8772085534791305e-05,-0.0010207699629564023,0.00013785724298323712,8.85144162478226e-05,-0.0001382068770743443,-0.0002509607466038115,-7.906492163302802e-05,-2.9130193887666533e-05,-7.292667358019191e-05,-5.759493244160775e-06,0.000645803717599994,-0.0007441909592771612,0.00043668788399056977,0.0005303634054914827,-6.030412060482602e-05,-0.00018023465347067979,0.00131538879536423,0.00014928854252000076,-0.0009985716204723067,0.00012196042149507362,-3.398201272788395e-05,-0.00013102405251487622,0.00045544671311756476,0.00040204134854555213,-7.141350557946066e-05,0.00021061696692188065,0.0006443968405496713,-0.0006393733711797378,0.00018146139725431186,-0.0001977945270041592,0.002493463610055524,0.0029221161122269866,-0.0009703328771134733,0.0007714981876588386,0.0016046321108303986,0.00019482342295274298,-0.0002178968490731432,0.00019234354336703343,-0.00040695617266059056,-0.00019596680578681225,0.00032077692488685774,-0.00010199336427775421,-0.0007495879193335935,-0.0006433016857214008,-0.0005423008028457662,-4.200560459540002e-06,-5.475754629251276e-05,0.0009786762273545913,0.0009092636484281495,0.0008363280501774688,-0.0006617352473815084
-0.06925842750322071,-0.00041366982353337027,-0.0003957416608276996,0.000254370147782468,-0.0006899684445452407,-0.00032419952157611477,0.0008943536354702981,0.002489323311088933,0.00017366341681963608,-0.0005338345979357028,-0.00016044908330595776,0.001905722444095268,0.0001520702593339921,-8.777640773042358e-05,0.0007461665041142004,0.00013994650945723194,-0.0005080481790013217,-2.363690878715101e-05,-0.00040014578932559563,2.0735019419503373e-05,0.001524422480310496,-0.00030267829502514555,-7.20484970358272e-05,-0.0003199869897222759,0.00027908518522574033,-0.0002596368488475963,0.00040612544594950727,3.32385048066784e-05,-0.00034794214803882817,-4.588682151933199e-05,0.0001080414467972859,-0.00011310849715736358,-0.0003347736630283129,-8.290992816477746e-05,-0.0009334305124677273,-0.0001353906727013731,7.499840004533046e-05,-0.0004716747195389566,4.207753278318512e-05,-7.999060711663946e-05,-4.390393705688553e-05,-8.189328357620421e-05,0.00010268544302341031,0.0010445440461170105,-0.001301108228921222,0.0003164386963634281,0.00012520880896380325,0.00017564666740540105,0.0002821293003379284,-0.0002772561755528188,-0.00013811298516612914,0.0005671730785555938,3.143083922584134e-05,-0.00010434873311473546,0.0005123714298587957,-0.00022680775242037577,0.00011881345895983136,0.00020750983041246788,-7.559668461936951e-05,0.005410155542132655,-0.0001952742412693017,0.0002762235264796228,0.00025475189167622055,0.0006634258175068328,-0.001215065770321756,-0.002121860562186161,0.0002688399247752818,0.001572849555006431,-0.000149334832342726,-0.008629351916338339,0.0001434696497599885,-0.0003866141268517204,-0.0002728235914507733,-5.919754205893042e-05,0.0005968338097480928,-0.0009975756039609235,-0.0008702665001253651,-0.0007877474921922866,-1.0553077581570664e-05,-0.0018275400768757084,-0.0015623841381131706,0.0002585748205914589,0.00044108028046483565,-0.002053915469470127
-0.08400164080406317,-0.0008030012263544754,-0.0006962811828932494,-0.00029714126562602384,0.006523353326241796,0.0019283251459732257,0.00011276879253804516,-0.0008008707448691367,-9.115558788969914e-05,3.349316741169869e-05,-0.00015813859160172848,-0.00040632933802629373,0.0001962244960686997,-0.0008332815011136749,-0.0005633454539401852,0.0001039652782892784,0.0009552871150693925,-0.0008401139260208272,0.00023880249280224287,0.00034572012009311014,-0.0012411594828658937,-0.0003408642965834011,-7.907051413207642e-05,-0.0005601996312393097,-0.00010016536626117058,-0.00015702376744054807,0.00037960665383835043,-0.0008974570814769061,-0.0007443928936958594,-1.877798650432654e-06,-9.354439878934016e-05,0.00012071740229355413,-0.00017785980669691718,3.9558313089333664e-05,0.0018243889448540476,7.758315382178308e-05,-0.00018882002342190395,-0.0006391841231656926,-6.535973722810541e-05,-7.569781451931536e-05,-0.00022797961549755695,-5.824446913305034e-05,2.0380891987039754e-05,-8.988668498022011e-05,-0.0029531121178817702,-0.00043436621488128686,0.0012521394919192887,-0.00025405208239390604,-0.0001810764902103192,-0.0005850744261515108,-0.00012432379852955975,-0.0018806069823451765,-0.00017251642538643536,0.000242306580627137,0.0003348533785909887,-0.00010066275997458395,-0.0006107148488844385,-0.00012207791309759407,-0.00012882076319503316,0.0005537774685300618,0.000711727240850754,-0.00025180089068713326,-0.00036786261944496174,0.00012898642833063232,-0.001611001840427794,-0.0024232093119017192,-6.078892632198269e-05,-0.002653423596298049,-9.543984554804569e-05,0.0031698030422858898,0.00011846816899542546,-0.0005517526244828619,-0.0003438947362337426,0.0003071706894917977,-6.025379889161889e-06,-0.000884422104053869,-0.0005633538240757081,-0.0005207197250964762,-3.8915551222316175e-06,-0.0017559548337973553,5.933526856101949e-06,6.54258224148543e-05,9.739311701701318e-05,0.0022717585744794428
-0.09069788419896736,-0.000833807468553348,-0.0009597816303193846,0.0002826133719128354,-0.00042125812220074923,0.0017469793752362718,0.0010104133852686852,0.0027229063554990215,-0.00035957606438233444,-0.000225516746578938,0.00017858253013913007,-0.0012957898934912021,-0.0003595702934553479,0.00013239480541575222,-0.00013391675875722335,-3.45613012262249e-05,-0.00012526366713488333,-0.0007632596647215166,-0.0002259824661929648,-5.766633227122169e-05,0.0008206529440576586,-9.049383898557553e-05,0.0001258107948290145,-0.000622278048056992,0.00013329300235674773,-0.00018911994590346926,0.00012352108852597979,-0.0011832542280151158,-0.0005541901925538918,-0.00016498463397852047,0.00035122805098214297,7.066770181071179e-05,-1.952153855747508e-05,-0.0005123467920085834,0.0018577513559371755,0.00016973856586020522,-0.0006120702158264281,-0.0004022933848864238,-0.00027264821401197357,-0.00011923674486510846,-0.00016625181765907163,-0.00015277751450771228,2.1890591324658102e-05,0.0005926149404765025,-0.002271899153066465,-0.00024610739760210615,0.0015029407022614898,-0.00010053310468713724,0.00042409393544855516,-0.0003169275617299552,-0.00039791572032766496,0.0001468531584115674,0.00015366166592309169,-0.000286397355360913,0.0007961376821988728,-0.0001316143763680433,-0.00047692623430482773,-0.00029715001335776817,-9.772326217540502e-05,-0.0009959034398048453,-0.0005096868980841979,-6.285755573468735e-06,0.0007582728728083061,0.00017972077529204364,0.002209914213587419,-0.0011981842518946403,0.00018814428326613188,0.0007471801088490122,-0.00021073829864126048,0.002844500011959331,9.362668708796937e-06,0.0005515694226231924,-0.00028176638657433984,-4.4640719148383496e-05,-7.128276785893756e-07,0.0024515771383890553,-0.0004911111317179049,-0.0006220114690572527,-1.62812145405559e-05,0.0015090211302465658,0.0018171354180009675,-8.311977691340832e-06,-1.5157719104626413e-05,-0.0012732394304854218
-0.08571913857685237,0.0003865391714929892,-0.00023682349063898782,-0.0001631885092438582,-0.003383283283992198,-0.0002973522527467975,0.0005679018692025888,-0.00044906602529431674,-4.1787868439643716e-05,0.0011131681798040324,0.0011158293868052203,-0.0006813742301151077,-1.7490293521034647e-05,-0.0005729932803547204,-0.00037168763892388515,7.949868808017253e-05,-0.0006040444957317859,-0.0007092709334948812,-0.00010774624100181994,3.868819342355781e-05,-0.001023368629646987,0.0003068895467188249,-0.00013247026380727898,0.0002685443798952959,4.866026570421895e-05,7.174922473176913e-06,-0.00010121263006401068,8.362027977641536e-05,-0.00027141343338191247,-0.00017800748236784797,-0.00019095521626323852,-0.00016818327460641847,-0.00014116351918952547,-0.00031492176404773883,0.0013726144247490093,-1.7436544798475562e-05,0.0001151723652966397,-0.0005286532935632406,0.00025182334687622596,0.0001906415470012171,6.192074158438325e-05,4.0381120344329905e-05,0.0001919989662513515,-0.0006244444435088674,0.0007162081445965848,-0.000162216041807289,0.0011580457010076115,0.00033313229035285627,0.0009476437525572607,-0.00017574989589846048,0.00011380193481964712,0.000480901667617491,2.9773311748000784e-05,-0.00017255535563788778,0.0015653493996296763,-6.81896283532349e-05,-0.00035276564381735354,0.0003054426379465238,-0.00015003620253864068,0.0005213981704722428,0.0002877668595072128,-9.80437745348236e-05,-0.00021299392204934866,0.0006880191876225947,5.61514564202475e-05,-0.002014890539353554,-7.749598646136312e-05,-0.002498686740582559,0.001003977741209009,0.0025804663028848817,0.00015740605778499252,-0.0006062611305557265,-0.0005705229614217179,0.00020894135902395627,-1.74853207241996e-06,-0.0010168983526506893,-0.0008607968667105653,-0.0008476819722237583,3.242547613745323e-06,-0.001551781090878035,0.0006336268162554419,0.00013719655384238433,5.592124463527389e-06,-0.0016255419808666265
0.2237807477396171,-0.006278472086149643,-0.005501380869285722,8.642660157087679e-05,-0.004037742925856619,-0.0004837863523981213,-0.002251650446289743,-0.002828940657073233,-0.0005067836094476891,-0.008377612251958653,-0.002671583125583043,-0.0023404152827312275,-0.003382749175074102,-0.00445856033472154,-0.0002070758070541444,0.0006254772055987846,-0.003341102035708452,-0.006303582316677365,-0.0008799171883816165,-0.0005375790502612535,-0.0010685793550466432,-0.0023627570867080297,-0.00021585764028900125,-0.003959182170062235,0.00041358720858567205,-0.0018580665725775965,-0.001060351531691258,8.881315667024414e-05,-0.0036420599527966346,-0.0007068496259719318,4.458614555440824e-05,-0.00019602459167448503,-0.0006566542157307774,-0.0014458732439236385,-0.0011084661074337945,5.580467444814075e-05,0.00044323248614867134,-0.0008445757774835356,0.0008068391899005281,-9.843210336677992e-05,0.00031087143039342755,7.329680333439149e-05,0.00011395738004957854,-0.0033390262792775123,-0.000786535102903581,0.0006795746498974625,-0.004242747397717991,-0.002460729925454509,-0.001418140548941076,-0.0013058764099055952,0.0014279752706305656,-0.0027114485151876412,0.0005402429474902185,-0.005160952535737494,-0.00388244507637574,-0.0005372991951311626,0.00017481425063255645,-0.00040016625226611097,-0.000497989052232288,-0.005023979696749652,-0.0068413421562810075,-0.00439065368127129,-0.00635620916527566,-0.008259667506837447,-0.01688347903993682,-0.019860934595556178,0.000379068891913949,-0.017405626064209978,-0.001712298281490411,0.0058365428042496705,9.188142108029654e-05,-0.0009518706465241355,0.0004385330599752776,-0.00024300274412799002,3.5728868952978604e-05,-0.003266625486335046,-0.0009499101012886279,0.0047746426033789865,2.9132275012634317e-05,0.003505702147335553,-0.003441749326250812,-3.217670590305406e-05,4.282684748123387e-06,-0.004991165138745489
-0.08694700581248288,-0.0007369397036843955,-0.0007159143519877474,-0.0003966877341929928,-0.002510996591803364,-0.0002931758444690726,-0.000267412677397012,0.003017370622828287,-9.786504042628738e-05,-0.001088813319749806,-0.0006022048133720582,0.0004719966363975863,-0.000307029919213358,0.00026982128061059374,0.00043758983852279043,0.00013373645373264032,-0.00040628621895389663,-0.0007779558796004307,-0.0006961064585177405,6.727495676950724e-05,-0.0009719055319206238,9.079754410263754e-05,-7.961464182191052e-05,-0.0005663649153684707,7.486148567562182e-05,-0.00029618254206962213,-6.231126121767506e-05,0.0003139644149620449,-0.0011093627127411873,-7.049181468743049e-05,0.00010429869244270973,-0.00015320648540711747,-2.339712258563184e-05,-0.0012191696623082531,-0.0014373372141732205,0.00013991034981341514,0.00013385567084213735,-0.0006267385548812046,-6.808440581369579e-05,-3.6357790271275155e-05,0.00012264820419899232,0.00015858966176911246,0.0001675566080992135,0.0006326978056963845,-0.0008541406963015259,0.00033446356515573884,0.0011870411556493443,-0.00031205145181289497,0.00030554252249113907,-0.0001092073635714769,-7.828556780534665e-05,-0.0006460833218100913,1.0036427353881839e-05,-0.00016172863909807465,-0.00026880497770540246,-0.00016954351391604985,0.0003074974823932844,0.00030529063802198334,-7.070742250706526e-05,0.0005976260170217542,0.00017308967584335163,7.698558969090159e-05,-0.0002847123656801321,0.0008047642944022514,-0.0008118348321696921,-0.0016985409831705577,8.092335464764271e-05,-0.0033767841798086305,0.0006661135601476078,0.002240919231694449,3.446094700536489e-05,0.0005131987738932074,-0.00013663681514903688,-3.975640601391021e-05,-7.743895804172633e-06,0.0033053539125918697,-0.0005584978479885827,-0.00048613073011564604,-2.9764697307510047e-06,-0.0002214878683443504,-0.00017747218470404446,-1.1245745122752245e-05,-3.043738137158325e-05,0.002172766632008797
-0.09235178037504738,-0.00032982867501733137,-0.000523218019393037,0.00048018254647609377,0.00032965149317879693,0.0012378067780057728,0.0008773656061198508,0.0021514613574511107,0.0003261790330820931,0.002579487607654956,0.002050285643482308,0.0009356728907630485,0.0004915020990946257,0.0014402988174848823,0.0003572754512030564,-9.031695053091687e-05,0.002145327166370127,0.00011584719827137157,0.0013242773022157101,0.000553086727761058,-0.0008973729886205516,-0.00010116739526449659,-0.0004550046345658043,-0.0004091205463600982,0.0002395862855800748,0.0006764948506664931,0.00022645495528776305,0.0016989829332518982,0.00018788678196013866,0.0008259386503667192,-0.00032124184660815337,0.00024773414769754717,0.0002771979617072894,0.0015417082799380494,-0.0001291866173035397,0.0002701795059078667,0.00016867563998317872,-0.00036719954263231584,0.00023499011166062736,3.5314034974674484e-05,6.375827007625975e-06,-6.422155862082811e-05,7.398142717683025e-05,-0.0007376414016006847,-0.0012219405952308441,-0.0007728698586942455,-0.000551653152662848,-0.00022683439993070057,0.000326854914277241,0.0009946310948713575,-9.805087342458735e-05,-0.0008303171745075963,-0.00027008919884406165,5.2037895179757615e-05,-0.000627276099607238,-1.3288400385302592e-05,0.0002996453748266806,-0.0001226089180136669,0.00010858745008303988,-0.0005904822943635349,0.0004801665212184254,0.00010714431830796313,-0.00039356340616240263,0.000244884115479696,0.002325713809896424,-0.002053280923759331,2.5224273220096505e-05,-0.002120733385326725,-1.6537648620284708e-05,0.0025384427734051977,0.0002578724742538671,-0.0007023679765361395,-0.00030521571763752185,0.00043446930599032736,-1.9753255590131225e-05,-0.0009544210695233695,-0.0008213468366651067,-0.000758599729440311,-3.1935973980890887e-06,-0.001604414413951581,0.00046141353647807446,0.0002354705262209105,0.0003553697089149825,0.0019947703088524916
-0.07246144685130612,-0.0005595174033880101,-0.0005597927529679139,-0.00021720786413393907,-0.0010812016686139088,0.001036954463830276,0.0001477024278237674,0.00207156850965592,-0.00015040507007880625,-0.000596658109496658,-0.0002882200900269088,-6.61354251044281e-05,-0.00024590319244231247,-0.0006695832744038975,0.0002615552675468371,-7.910276653367532e-05,3.519804537195984e-05,-0.0006773318538147964,-0.000555783748019829,-1.777950821542062e-05,-0.0009920182809343265,6.933119165123883e-05,-6.699046139016102e-05,-0.00046136508084913624,9.582541147083458e-05,6.383097484262286e-05,-0.00012696054925508384,0.00019107962279891826,-0.0004657458321674557,0.00039487423998216026,4.445179780258151e-05,5.3897002921575846e-05,-0.00011472517726015326,-0.0005804702035470277,-0.0009329261606511595,-6.320940903892579e-05,-0.00047739677629105113,-0.0005270411005436106,-0.0001743392953280145,-0.00011174987180027791,1.3628968882877283e-05,-0.00011881516394651845,2.853422983925372e-05,0.0004987458747563438,-0.0006958417324782112,0.0003498357660045578,0.0011268821715753126,-0.0002617463634504374,-0.0002816246390828671,-0.0002939230140418135,-0.00022533120103087484,-0.0001620997239350266,-3.2327418486804133e-05,-0.0002354078227876024,-0.0001838533613128923,-0.00022694179585671786,0.0002640919998406832,-0.00012843421680970056,-2.033121771194912e-05,-0.0007158541194087325,5.8400822243734725e-05,-0.00012677042194339625,0.0001681114545408453,0.0007086368429735103,-0.0002126932233714172,-0.002133193876858661,-5.341462733439072e-06,-0.002158192515384722,0.00018578175194880483,-0.003377484063034523,2.0909664591784223e-05,-0.00032632479334395993,-0.00015710902821428342,-4.887811995263688e-05,0.0002701343911091377,-0.0008157579209289586,-0.000510453455392803,-0.0005972499865702553,-1.2966890827493707e-05,-0.0012633042619825873,-0.001986016005033791,0.00015775917573674123,0.00031342794873530084,-0.0013157726132486285
-0.08266407808335172,0.0019103537558381957,0.001992711617561806,-0.0005829354525541634,-0.0012540177460637948,-0.0005647696536455814,-0.00021419303813242807,0.0021166530496782394,-5.213862975951786e-05,-0.0006033281835929174,-0.0001347782371120027,-0.00023710857998689337,0.00011644624560084644,0.0009253131863937995,-0.000437952039212524,6.199873897956631e-06,7.68441465713649e-05,-0.0007544203363688993,0.0004948734137932292,0.0008379697384544648,0.0001086378720359225,-0.00023252738346255306,-1.926954227536774e-05,0.00205145931938594,0.0001047726017797068,-0.00038320845467270086,-3.0331182903202764e-05,-0.0002667269730748054,-0.0002611371082437833,-0.0002576461608479676,-3.7520892830784355e-05,-8.321573490941393e-05,-0.00016750719203192322,-0.000523523648906732,0.0012272490750879646,1.3875570141981448e-05,-0.0003335576339494517,-0.000528503523266918,4.122709912196671e-06,-0.0001866337126658518,-2.3466154999521175e-05,-0.00021974366535689154,-7.200499068153657e-05,0.0005298105852629967,0.0005999946393668072,-0.0002571422432146988,-0.0006003540758972876,-0.00013771299368883874,-0.0003263504441950348,-0.0002837649673107919,0.00030240154755236,-0.0005682599783369875,9.20686956550786e-05,-0.00037138687046878025,-0.0001087468701065922,-6.206487720631343e-05,-0.00026804514904549384,-0.00023882702515937789,1.0437319416236269e-05,-0.0008052579077542322,0.0003876496270061744,0.0021704508462764235,0.00017182823468318706,0.0004934860923989941,-0.0001716224863600772,-0.0016468294879743994,0.0001016579617171129,-2.8710964684420546e-05,-9.564917607949516e-06,-0.004646766358023913,3.581104177306429e-05,-0.0004895173223475947,0.00027160584910092825,-4.2903555334988226e-05,-8.182097944987885e-06,-0.0008328987235966509,-0.00079465367586038,-0.0005888231169984289,8.512045914329913e-05,-0.0014930078578033073,-0.0006271687892507068,2.2296876756014335e-05,3.6131985994390074e-05,-0.00201085876303859
