abundance_controls,length,mass,frac_aa_a,frac_aa_c,frac_aa_d,frac_aa_e,frac_aa_f,frac_aa_g,frac_aa_h,frac_aa_i,frac_aa_k,frac_aa_l,frac_aa_m,frac_aa_n,frac_aa_p,frac_aa_q,frac_aa_r,frac_aa_s,frac_aa_t,frac_aa_v,frac_aa_w,frac_aa_y,molecular_weight,aromaticity,instability_index,flexibility_mean,flexibility_std,flexibility_max,flexibility_min,isoelectric_point,secondary_structure_fraction_helix,secondary_structure_fraction_turn,secondary_structure_fraction_sheet,secondary_structure_fraction_disordered,gravy,fraction_exposed,fraction_buried,fraction_exposed_nonpolar_total,fraction_exposed_nonpolar_exposed,fraction_exposed_polar_total,fraction_exposed_polar_exposed,rsa_mean,rsa_std,asa_sum,fraction_exposed_exposed_a,fraction_exposed_exposed_c,fraction_exposed_exposed_d,fraction_exposed_exposed_e,fraction_exposed_exposed_f,fraction_exposed_exposed_g,fraction_exposed_exposed_h,fraction_exposed_exposed_i,fraction_exposed_exposed_k,fraction_exposed_exposed_l,fraction_exposed_exposed_m,fraction_exposed_exposed_n,fraction_exposed_exposed_p,fraction_exposed_exposed_q,fraction_exposed_exposed_r,fraction_exposed_exposed_s,fraction_exposed_exposed_t,fraction_exposed_exposed_v,fraction_exposed_exposed_w,fraction_exposed_exposed_y,nsp_secondary_structure_coil,nsp_secondary_structure_sheet,nsp_secondary_structure_helix,nsp_disordered,zeta_potential,core_ps,core_iron_oxide,core_iron_oxide_au,ligand_carboxylate,ligand_peg_two_k,ligand_citrate,ligand_pei,ligand_pvp,ligand_peg_five_k,dtem,dh_functionalized,centrifuged,np_incubation_concentration_mg_per_ml,incubation_concentration_mg_per_ml
-5.555077396303211,418.0,46964.0,0.05502392344497608,0.007177033492822967,0.05502392344497608,0.07177033492822966,0.05023923444976076,0.04784688995215311,0.02392344497607655,0.05741626794258373,0.06937799043062201,0.1339712918660287,0.01913875598086124,0.04545454545454546,0.04784688995215311,0.03827751196172249,0.03827751196172249,0.07655502392344497,0.06937799043062201,0.0645933014354067,0.004784688995215311,0.02392344497607655,46963.37470000004,0.07894736842105263,31.94593301435405,1.000892245895913,0.0256118511605552,1.063440476190476,0.9290476190476191,5.762928199768066,0.3349282296650717,0.2177033492822967,0.2799043062200957,0.167464114832536,-0.1643540669856462,0.553,0.447,0.1531100478468899,0.2770562770562771,0.84688995215311,0.7229437229437229,0.332,0.256,27394.857,0.0303030303030303,0.008658008658008658,0.09090909090909091,0.1125541125541126,0.0,0.06060606060606061,0.03463203463203463,0.02597402597402598,0.1082251082251082,0.05194805194805195,0.01298701298701299,0.06060606060606061,0.06060606060606061,0.06926406926406926,0.06926406926406926,0.09523809523809523,0.06493506493506493,0.03463203463203463,0.0,0.008658008658008658,0.443,0.299,0.258,0.127,-11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,182.0,316.0,0.0,5.0,40.0
-11.473305514975355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584,0.416,0.185595567867036,0.3175355450236967,0.814404432132964,0.6824644549763034,0.339,0.259,24163.699,0.07109004739336493,0.009478672985781991,0.06635071090047394,0.05687203791469194,0.009478672985781991,0.06635071090047394,0.04739336492890995,0.004739336492890996,0.1042654028436019,0.06161137440758294,0.009478672985781991,0.06161137440758294,0.06635071090047394,0.05687203791469194,0.1090047393364929,0.0947867298578199,0.05687203791469194,0.02369668246445497,0.004739336492890996,0.01895734597156398,0.803,0.141,0.055,0.1,-11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,182.0,316.0,0.0,5.0,40.0
-11.473305514975355,215.0,24908.0,0.08837209302325581,0.01395348837209302,0.08837209302325581,0.172093023255814,0.04186046511627907,0.05116279069767442,0.01395348837209302,0.0186046511627907,0.2,0.0186046511627907,0.02790697674418605,0.0186046511627907,0.06046511627906977,0.009302325581395349,0.03720930232558139,0.05116279069767442,0.02325581395348837,0.02325581395348837,0.009302325581395349,0.03255813953488372,24907.5038,0.08372093023255814,46.3474418604651,1.034262944983819,0.0357681523811571,1.096,0.945357142857143,5.620603370666504,0.1441860465116279,0.1813953488372093,0.3069767441860465,0.3674418604651162,-1.610232558139535,0.795,0.205,0.213953488372093,0.2690058479532164,0.786046511627907,0.7309941520467836,0.515,0.253,22149.458,0.07602339181286549,0.0,0.1052631578947368,0.2163742690058479,0.01754385964912281,0.05847953216374269,0.01169590643274854,0.005847953216374269,0.239766081871345,0.0,0.02339181286549707,0.02339181286549707,0.07017543859649122,0.01169590643274854,0.04093567251461988,0.05263157894736842,0.02339181286549707,0.01754385964912281,0.0,0.005847953216374269,0.502,0.0,0.498,0.284,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,244.0,291.0,0.0,5.0,40.0
-2.392051863294559,476.0,51424.0,0.09453781512605042,0.006302521008403362,0.03571428571428571,0.04621848739495799,0.04831932773109244,0.06512605042016807,0.02521008403361345,0.01890756302521008,0.03781512605042017,0.1596638655462185,0.01890756302521008,0.03361344537815126,0.06512605042016807,0.04411764705882353,0.03781512605042017,0.09873949579831932,0.06512605042016807,0.07142857142857142,0.01260504201680672,0.01470588235294118,51423.51240000007,0.07563025210084034,38.76724789915968,0.9961977669011931,0.0253457113861036,1.067583333333333,0.9310357142857144,6.466935920715332,0.3256302521008403,0.2626050420168067,0.319327731092437,0.09243697478991597,0.1065126050420165,0.592,0.408,0.2457983193277311,0.4148936170212766,0.7542016806722689,0.5851063829787234,0.354,0.249,30970.776,0.1028368794326241,0.007092198581560284,0.05319148936170213,0.07092198581560284,0.01773049645390071,0.0673758865248227,0.03191489361702127,0.01418439716312057,0.06382978723404255,0.07092198581560284,0.003546099290780142,0.0425531914893617,0.09219858156028368,0.06382978723404255,0.05319148936170213,0.1205673758865248,0.07092198581560284,0.03546099290780142,0.01063829787234043,0.007092198581560284,0.481,0.229,0.29,0.141,-63.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,221.0,1.0,4.0,4.0
-11.473305514975355,234.0,25899.0,0.09829059829059829,0.008547008547008548,0.02991452991452992,0.07692307692307693,0.03418803418803419,0.08547008547008547,0.0170940170940171,0.05128205128205128,0.05982905982905983,0.08547008547008547,0.02136752136752137,0.02991452991452992,0.04273504273504274,0.04700854700854701,0.04700854700854701,0.05982905982905983,0.05555555555555555,0.0811965811965812,0.008547008547008548,0.05982905982905983,25898.26620000002,0.1025641025641026,43.77521367521366,0.9996181481481482,0.02484513314595608,1.067130952380952,0.9475238095238097,6.913235664367675,0.3205128205128205,0.217948717948718,0.282051282051282,0.1794871794871794,-0.1863247863247864,0.564,0.436,0.188034188034188,0.3333333333333333,0.811965811965812,0.6666666666666666,0.311,0.234,14488.285,0.08333333333333333,0.0,0.04545454545454546,0.1212121212121212,0.02272727272727273,0.08333333333333333,0.0303030303030303,0.007575757575757576,0.09848484848484848,0.03787878787878788,0.01515151515151515,0.04545454545454546,0.04545454545454546,0.07575757575757576,0.08333333333333333,0.06818181818181818,0.03787878787878788,0.03787878787878788,0.0,0.06060606060606061,0.363,0.278,0.359,0.017,-63.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,221.0,1.0,4.0,40.0
-2.6690351556713074,761.0,85366.0,0.05256241787122207,0.0328515111695138,0.05913272010512484,0.0657030223390276,0.02759526938239159,0.08541392904073587,0.02102496714848883,0.04993429697766097,0.06964520367936924,0.08672798948751642,0.01708278580814717,0.03679369250985545,0.05387647831800263,0.04073587385019711,0.05913272010512484,0.05913272010512484,0.05650459921156373,0.0683311432325887,0.01445466491458607,0.04336399474375821,85365.36060000042,0.08541392904073587,39.32840998685948,1.002508611955421,0.02696161249859576,1.08352380952381,0.9355833333333333,7.867737770080566,0.290407358738502,0.2352168199737188,0.2220762155059133,0.2522996057818659,-0.462155059132719,0.59,0.41,0.1892247043363995,0.3207126948775056,0.8107752956636005,0.6792873051224945,0.337,0.24,50115.181,0.0467706013363029,0.006681514476614699,0.0801781737193764,0.1069042316258352,0.008908685968819599,0.1002227171492205,0.0178173719376392,0.0133630289532294,0.111358574610245,0.04231625835189309,0.008908685968819599,0.05122494432071269,0.0645879732739421,0.06013363028953229,0.0801781737193764,0.066815144766147,0.06904231625835189,0.0289532293986637,0.006681514476614699,0.0289532293986637,0.568,0.242,0.191,0.064,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,288.0,0.0,5.0,40.0
-11.473305514975355,309.0,33438.0,0.06796116504854369,0.0226537216828479,0.05177993527508091,0.04207119741100324,0.0226537216828479,0.1132686084142395,0.01618122977346278,0.03559870550161812,0.06796116504854369,0.08090614886731391,0.04207119741100324,0.05177993527508091,0.06148867313915857,0.0744336569579288,0.02912621359223301,0.08090614886731391,0.05177993527508091,0.03883495145631068,0.006472491909385114,0.04207119741100324,33437.39199999999,0.07119741100323625,52.52977346278317,1.007815595238095,0.02425530917415766,1.064166666666667,0.9453214285714285,7.553924751281738,0.226537216828479,0.3074433656957929,0.2330097087378641,0.2330097087378641,-0.5702265372168287,0.773,0.227,0.284789644012945,0.3682008368200837,0.7152103559870551,0.6317991631799164,0.415,0.21,23622.899,0.05857740585774059,0.02510460251046025,0.06694560669456066,0.0502092050209205,0.008368200836820083,0.1338912133891213,0.02092050209205021,0.01255230125523013,0.08786610878661087,0.02510460251046025,0.02092050209205021,0.06276150627615062,0.07531380753138076,0.08368200836820083,0.03347280334728033,0.08786610878661087,0.06276150627615062,0.02928870292887029,0.004184100418410041,0.0502092050209205,0.663,0.045,0.291,0.142,-42.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,149.0,0.0,5.0,4.0
-10.58892716021461,175.0,19988.0,0.08571428571428572,0.005714285714285714,0.06857142857142857,0.08571428571428572,0.04571428571428571,0.07428571428571429,0.03428571428571429,0.01714285714285714,0.05714285714285714,0.16,0.02285714285714286,0.04571428571428571,0.01714285714285714,0.05714285714285714,0.07428571428571429,0.04,0.02857142857142857,0.04571428571428571,0.005714285714285714,0.02857142857142857,19987.42820000001,0.08,29.1332,1.002129661503156,0.02569556804737807,1.074,0.9449761904761905,5.885416221618653,0.3028571428571429,0.1771428571428572,0.3542857142857143,0.1657142857142857,-0.5011428571428578,0.571,0.429,0.1828571428571429,0.32,0.8171428571428572,0.68,0.337,0.233,11874.039,0.07,0.0,0.11,0.1,0.02,0.08,0.04,0.01,0.09,0.08,0.01,0.06,0.02,0.08,0.12,0.05,0.02,0.03,0.0,0.01,0.303,0.0,0.697,0.023,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,244.0,291.0,0.0,5.0,40.0
-3.4919416985595433,625.0,70506.0,0.0656,0.04,0.0592,0.0848,0.0352,0.08,0.0192,0.032,0.0496,0.0864,0.0112,0.0368,0.0592,0.0352,0.0816,0.064,0.0464,0.0608,0.0224,0.0304,70504.74120000022,0.088,41.0761760000001,1.003343344155844,0.02595343433687182,1.069166666666667,0.9427976190476192,5.965957069396972,0.2672,0.24,0.248,0.2448,-0.5825599999999985,0.674,0.326,0.2512,0.3729216152019003,0.7488,0.6270783847980997,0.38,0.225,46468.512,0.06175771971496437,0.009501187648456057,0.08076009501187649,0.1235154394299287,0.02850356294536817,0.07125890736342043,0.01425178147268409,0.0166270783847981,0.0665083135391924,0.05938242280285035,0.007125890736342043,0.04275534441805225,0.0688836104513064,0.04275534441805225,0.0997624703087886,0.07363420427553444,0.04750593824228028,0.0498812351543943,0.009501187648456057,0.02612826603325416,0.717,0.166,0.117,0.158,-7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,200.0,266.0,1.0,2.4,40.0
-11.473305514975355,559.0,61007.0,0.1162790697674419,0.03041144901610018,0.0518783542039356,0.06618962432915922,0.02504472271914132,0.08765652951699464,0.01252236135957066,0.02146690518783542,0.03756708407871199,0.1252236135957066,0.01967799642218247,0.03398926654740608,0.06082289803220036,0.05366726296958855,0.07513416815742398,0.05545617173524151,0.03935599284436494,0.04830053667262969,0.01610017889087657,0.02325581395348837,61006.78160000013,0.06440071556350627,38.81127012522362,1.001241645021645,0.02540416240513022,1.062547619047619,0.9357619047619048,6.25339183807373,0.259391771019678,0.2379248658318426,0.3273703041144901,0.1753130590339893,-0.3255813953488372,0.682,0.318,0.2933810375670841,0.4304461942257218,0.7066189624329159,0.5695538057742782,0.386,0.226,40562.713,0.1076115485564304,0.007874015748031496,0.07349081364829396,0.09186351706036745,0.002624671916010499,0.1102362204724409,0.01049868766404199,0.007874015748031496,0.04986876640419947,0.06824146981627296,0.01574803149606299,0.04461942257217848,0.08136482939632546,0.06561679790026247,0.1076115485564304,0.06561679790026247,0.03937007874015748,0.02624671916010499,0.01049868766404199,0.01312335958005249,0.472,0.002,0.526,0.243,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,182.0,282.0,0.0,5.0,40.0
